Year,Month,Day,WeekDay,Hour,WateringMinutes,Zone,Timestamp
2024,6,18,1,4,5.166666666666667,Backyard South West,2024-06-18 04:42:46-07:00
2024,6,21,4,4,5.166666666666667,Backyard South West,2024-06-21 04:01:43-07:00
2024,6,21,4,4,5.166666666666667,Backyard South West,2024-06-21 04:43:46-07:00
2024,6,25,1,4,5.166666666666667,Backyard South West,2024-06-25 04:02:43-07:00
2024,6,25,1,4,5.166666666666667,Backyard South West,2024-06-25 04:44:46-07:00
2024,6,28,4,4,5.166666666666667,Backyard South West,2024-06-28 04:03:43-07:00
2024,6,28,4,4,5.166666666666667,Backyard South West,2024-06-28 04:45:46-07:00
2024,7,2,1,4,5.166666666666667,Backyard South West,2024-07-02 04:05:43-07:00
2024,7,2,1,4,5.166666666666667,Backyard South West,2024-07-02 04:47:46-07:00
2024,7,5,4,4,5.166666666666667,Backyard South West,2024-07-05 04:07:43-07:00
2024,7,5,4,4,5.166666666666667,Backyard South West,2024-07-05 04:49:46-07:00
2024,7,9,1,4,5.15,Backyard South West,2024-07-09 04:09:44-07:00
2024,7,9,1,4,5.166666666666667,Backyard South West,2024-07-09 04:51:46-07:00
2024,7,12,4,4,5.15,Backyard South West,2024-07-12 04:11:44-07:00
2024,7,12,4,4,5.166666666666667,Backyard South West,2024-07-12 04:53:46-07:00
2024,7,16,1,4,5.15,Backyard South West,2024-07-16 04:14:44-07:00
2024,7,16,1,4,3.2333333333333334,Backyard South West,2024-07-16 04:56:46-07:00
2024,7,16,1,5,1.9333333333333333,Backyard South West,2024-07-16 05:00:00-07:00
2024,7,19,4,4,5.15,Backyard South West,2024-07-19 04:17:44-07:00
2024,7,19,4,4,0.23333333333333334,Backyard South West,2024-07-19 04:59:46-07:00
2024,7,19,4,5,4.933333333333334,Backyard South West,2024-07-19 05:00:00-07:00
2024,7,23,1,4,5.15,Backyard South West,2024-07-23 04:20:44-07:00
2024,7,23,1,5,5.166666666666667,Backyard South West,2024-07-23 05:02:46-07:00
2024,7,26,4,4,5.166666666666667,Backyard South West,2024-07-26 04:22:43-07:00
2024,7,26,4,5,5.183333333333334,Backyard South West,2024-07-26 05:04:46-07:00
2024,7,30,1,4,5.166666666666667,Backyard South West,2024-07-30 04:26:43-07:00
2024,7,30,1,5,5.183333333333334,Backyard South West,2024-07-30 05:08:46-07:00
2024,8,2,4,4,5.166666666666667,Backyard South West,2024-08-02 04:28:43-07:00
2024,8,2,4,5,5.166666666666667,Backyard South West,2024-08-02 05:10:46-07:00
2024,8,6,1,4,5.166666666666667,Backyard South West,2024-08-06 04:32:43-07:00
2024,8,6,1,5,5.166666666666667,Backyard South West,2024-08-06 05:14:46-07:00
2024,8,9,4,4,5.166666666666667,Backyard South West,2024-08-09 04:35:43-07:00
2024,8,9,4,5,5.166666666666667,Backyard South West,2024-08-09 05:17:46-07:00
2024,8,13,1,4,5.166666666666667,Backyard South West,2024-08-13 04:38:43-07:00
2024,8,13,1,5,5.166666666666667,Backyard South West,2024-08-13 05:20:46-07:00
2024,8,16,4,4,5.166666666666667,Backyard South West,2024-08-16 04:41:43-07:00
2024,8,16,4,5,5.166666666666667,Backyard South West,2024-08-16 05:23:46-07:00
2024,8,20,1,4,5.166666666666667,Backyard South West,2024-08-20 04:44:43-07:00
2024,8,20,1,5,5.166666666666667,Backyard South West,2024-08-20 05:26:46-07:00
2024,8,23,4,4,5.166666666666667,Backyard South West,2024-08-23 04:47:43-07:00
2024,8,23,4,5,5.166666666666667,Backyard South West,2024-08-23 05:29:46-07:00
2024,8,24,5,14,0.8,Backyard South West,2024-08-24 14:06:55-07:00
2024,8,27,1,3,7.666666666666667,Backyard South West,2024-08-27 03:31:09-07:00
2024,8,27,1,4,7.666666666666667,Backyard South West,2024-08-27 04:12:00-07:00
2024,8,30,4,2,6.166666666666667,Backyard South West,2024-08-30 02:53:50-07:00
2024,8,30,4,3,6.166666666666667,Backyard South West,2024-08-30 03:34:41-07:00
2024,8,30,4,4,6.183333333333334,Backyard South West,2024-08-30 04:15:32-07:00
2024,9,3,1,5,6.083333333333333,Backyard South West,2024-09-03 05:00:07-07:00
2024,9,3,1,5,6.083333333333333,Backyard South West,2024-09-03 05:41:04-07:00
2024,9,6,4,5,6.066666666666666,Backyard South West,2024-09-06 05:02:08-07:00
2024,9,6,4,5,6.083333333333333,Backyard South West,2024-09-06 05:43:04-07:00
2024,9,10,1,5,6.066666666666666,Backyard South West,2024-09-10 05:06:08-07:00
2024,9,10,1,5,6.083333333333333,Backyard South West,2024-09-10 05:47:04-07:00
2024,9,13,4,5,6.066666666666666,Backyard South West,2024-09-13 05:09:08-07:00
2024,9,13,4,5,6.083333333333333,Backyard South West,2024-09-13 05:50:04-07:00
2024,9,17,1,5,6.083333333333333,Backyard South West,2024-09-17 05:12:07-07:00
2024,9,17,1,5,6.083333333333333,Backyard South West,2024-09-17 05:53:04-07:00
2024,9,20,4,5,6.066666666666666,Backyard South West,2024-09-20 05:15:08-07:00
2024,9,20,4,5,3.933333333333333,Backyard South West,2024-09-20 05:56:04-07:00
2024,9,20,4,6,2.15,Backyard South West,2024-09-20 06:00:00-07:00
2024,9,24,1,5,6.066666666666666,Backyard South West,2024-09-24 05:18:08-07:00
2024,9,24,1,5,0.9333333333333333,Backyard South West,2024-09-24 05:59:04-07:00
2024,9,24,1,6,5.15,Backyard South West,2024-09-24 06:00:00-07:00
2024,9,27,4,5,6.083333333333333,Backyard South West,2024-09-27 05:21:07-07:00
2024,9,27,4,6,6.083333333333333,Backyard South West,2024-09-27 06:02:04-07:00
2024,10,1,1,6,4.533333333333333,Backyard South West,2024-10-01 06:07:49-07:00
2024,10,1,1,6,4.533333333333333,Backyard South West,2024-10-01 06:48:39-07:00
2024,10,4,4,6,4.533333333333333,Backyard South West,2024-10-04 06:09:49-07:00
2024,10,4,4,6,4.533333333333333,Backyard South West,2024-10-04 06:50:39-07:00
2024,10,8,1,6,4.533333333333333,Backyard South West,2024-10-08 06:13:49-07:00
2024,10,8,1,6,4.533333333333333,Backyard South West,2024-10-08 06:54:39-07:00
2024,10,11,4,6,4.533333333333333,Backyard South West,2024-10-11 06:16:49-07:00
2024,10,11,4,6,2.35,Backyard South West,2024-10-11 06:57:39-07:00
2024,10,11,4,7,2.183333333333333,Backyard South West,2024-10-11 07:00:00-07:00
2024,10,15,1,6,4.55,Backyard South West,2024-10-15 06:20:48-07:00
2024,10,15,1,7,4.533333333333333,Backyard South West,2024-10-15 07:01:39-07:00
2024,10,22,1,6,4.55,Backyard South West,2024-10-22 06:27:48-07:00
2024,10,22,1,7,4.533333333333333,Backyard South West,2024-10-22 07:08:39-07:00
2024,10,25,4,6,4.55,Backyard South West,2024-10-25 06:30:48-07:00
2024,10,25,4,7,4.516666666666667,Backyard South West,2024-10-25 07:11:40-07:00
2024,10,29,1,6,4.55,Backyard South West,2024-10-29 06:34:48-07:00
2024,10,29,1,7,4.533333333333333,Backyard South West,2024-10-29 07:15:39-07:00
2024,11,1,4,7,5.316666666666666,Backyard South West,2024-11-01 07:16:42-07:00
2024,11,5,1,6,5.316666666666666,Backyard South West,2024-11-05 06:20:42-08:00
2024,11,8,4,6,5.316666666666666,Backyard South West,2024-11-08 06:23:42-08:00
2024,11,15,4,6,5.316666666666666,Backyard South West,2024-11-15 06:31:42-08:00
2024,11,19,1,6,5.316666666666666,Backyard South West,2024-11-19 06:35:42-08:00
2024,12,3,1,6,3.25,Backyard South West,2024-12-03 06:56:43-08:00
2024,12,6,4,6,0.2833333333333333,Backyard South West,2024-12-06 06:59:43-08:00
2024,12,6,4,7,2.966666666666667,Backyard South West,2024-12-06 07:00:00-08:00
2024,12,10,1,7,3.25,Backyard South West,2024-12-10 07:02:43-08:00
2025,1,7,1,7,2.7333333333333334,Backyard South West,2025-01-07 07:14:51-08:00
2025,1,10,4,7,2.716666666666667,Backyard South West,2025-01-10 07:14:52-08:00
2025,1,14,1,7,2.7333333333333334,Backyard South West,2025-01-14 07:13:51-08:00
2025,1,17,4,7,2.7333333333333334,Backyard South West,2025-01-17 07:12:51-08:00
2025,1,24,4,7,2.7333333333333334,Backyard South West,2025-01-24 07:08:51-08:00
2025,2,21,4,6,4.8,Backyard South West,2025-02-21 06:32:13-08:00
2025,2,25,1,6,4.8,Backyard South West,2025-02-25 06:27:13-08:00
2025,2,28,4,6,4.8,Backyard South West,2025-02-28 06:23:13-08:00
2025,3,4,1,5,7.366666666666666,Backyard South West,2025-03-04 05:41:33-08:00
2025,3,7,4,5,7.366666666666666,Backyard South West,2025-03-07 05:37:33-08:00
2025,3,11,1,6,7.366666666666666,Backyard South West,2025-03-11 06:31:33-07:00
2025,3,21,4,6,7.366666666666666,Backyard South West,2025-03-21 06:15:33-07:00
2025,3,25,1,6,7.366666666666666,Backyard South West,2025-03-25 06:09:33-07:00
2025,3,28,4,6,7.35,Backyard South West,2025-03-28 06:04:34-07:00
2025,4,1,1,5,6.083333333333333,Backyard South West,2025-04-01 05:13:07-07:00
2025,4,1,1,5,5.933333333333334,Backyard South West,2025-04-01 05:54:04-07:00
2025,4,1,1,6,0.15,Backyard South West,2025-04-01 06:00:00-07:00
2025,4,4,4,5,6.083333333333333,Backyard South West,2025-04-04 05:09:07-07:00
2025,4,4,4,5,6.083333333333333,Backyard South West,2025-04-04 05:50:04-07:00
2025,4,8,1,5,6.1,Backyard South West,2025-04-08 05:02:07-07:00
2025,4,8,1,5,6.083333333333333,Backyard South West,2025-04-08 05:43:04-07:00
2025,4,11,4,4,1.8833333333333333,Backyard South West,2025-04-11 04:58:07-07:00
2025,4,11,4,5,4.2,Backyard South West,2025-04-11 05:00:00-07:00
2025,4,11,4,5,6.083333333333333,Backyard South West,2025-04-11 05:39:04-07:00
2025,4,15,1,4,6.083333333333333,Backyard South West,2025-04-15 04:52:07-07:00
2025,4,15,1,5,6.083333333333333,Backyard South West,2025-04-15 05:33:04-07:00
2025,4,18,4,4,6.083333333333333,Backyard South West,2025-04-18 04:48:07-07:00
2025,4,18,4,5,6.083333333333333,Backyard South West,2025-04-18 05:29:04-07:00
2025,4,22,1,4,6.066666666666666,Backyard South West,2025-04-22 04:42:08-07:00
2025,4,22,1,5,6.083333333333333,Backyard South West,2025-04-22 05:23:04-07:00
2025,4,25,4,4,6.066666666666666,Backyard South West,2025-04-25 04:38:08-07:00
2025,4,25,4,5,6.083333333333333,Backyard South West,2025-04-25 05:19:04-07:00
2025,4,29,1,4,6.066666666666666,Backyard South West,2025-04-29 04:33:08-07:00
2025,4,29,1,5,6.083333333333333,Backyard South West,2025-04-29 05:14:04-07:00
2025,5,2,4,4,6.15,Backyard South West,2025-05-02 04:30:40-07:00
2025,5,2,4,5,6.166666666666667,Backyard South West,2025-05-02 05:11:23-07:00
2025,5,2,4,5,6.166666666666667,Backyard South West,2025-05-02 05:52:07-07:00
2025,5,3,5,5,5.316666666666666,Backyard South West,2025-05-03 05:53:25-07:00
2025,5,4,6,5,5.316666666666666,Backyard South West,2025-05-04 05:52:25-07:00
2025,5,6,1,5,5.316666666666666,Backyard South West,2025-05-06 05:49:25-07:00
2025,5,7,2,5,5.316666666666666,Backyard South West,2025-05-07 05:48:25-07:00
2025,5,8,3,5,5.316666666666666,Backyard South West,2025-05-08 05:47:25-07:00
2025,5,9,4,5,5.316666666666666,Backyard South West,2025-05-09 05:46:25-07:00
2025,5,10,5,5,5.316666666666666,Backyard South West,2025-05-10 05:45:25-07:00
2025,5,11,6,5,5.316666666666666,Backyard South West,2025-05-11 05:44:25-07:00
2025,5,12,0,5,5.316666666666666,Backyard South West,2025-05-12 05:43:25-07:00
2025,5,13,1,5,5.316666666666666,Backyard South West,2025-05-13 05:42:25-07:00
2025,5,14,2,5,5.316666666666666,Backyard South West,2025-05-14 05:41:25-07:00
2025,5,15,3,5,5.316666666666666,Backyard South West,2025-05-15 05:40:25-07:00
2025,5,16,4,5,5.316666666666666,Backyard South West,2025-05-16 05:40:25-07:00
2025,5,17,5,5,5.316666666666666,Backyard South West,2025-05-17 05:39:25-07:00
2025,5,18,6,5,5.316666666666666,Backyard South West,2025-05-18 05:38:25-07:00
2025,5,19,0,5,5.316666666666666,Backyard South West,2025-05-19 05:37:25-07:00
2025,5,20,1,5,5.3,Backyard South West,2025-05-20 05:36:26-07:00
2025,5,21,2,5,5.316666666666666,Backyard South West,2025-05-21 05:36:25-07:00
2025,5,22,3,5,5.316666666666666,Backyard South West,2025-05-22 05:35:25-07:00
2025,5,23,4,5,5.316666666666666,Backyard South West,2025-05-23 05:34:25-07:00
2025,5,24,5,5,5.316666666666666,Backyard South West,2025-05-24 05:34:25-07:00
2025,5,25,6,5,5.316666666666666,Backyard South West,2025-05-25 05:33:25-07:00
2025,5,26,0,5,5.316666666666666,Backyard South West,2025-05-26 05:32:25-07:00
2025,5,27,1,5,5.3,Backyard South West,2025-05-27 05:32:26-07:00
2025,5,28,2,5,5.316666666666666,Backyard South West,2025-05-28 05:31:25-07:00
2025,5,29,3,5,5.316666666666666,Backyard South West,2025-05-29 05:31:25-07:00
2025,5,30,4,5,6.35,Backyard South West,2025-05-30 05:27:31-07:00
2025,5,31,5,5,6.366666666666666,Backyard South West,2025-05-31 05:27:31-07:00
2025,6,1,6,4,5.316666666666666,Backyard South West,2025-06-01 04:50:42-07:00
2025,6,2,0,4,5.3,Backyard South West,2025-06-02 04:49:43-07:00
2025,6,3,1,4,5.316666666666666,Backyard South West,2025-06-03 04:49:42-07:00
2025,6,4,2,4,5.316666666666666,Backyard South West,2025-06-04 04:49:42-07:00
2025,7,6,6,4,5.283333333333333,Backyard South West,2025-07-06 04:54:43-07:00
2025,7,6,6,5,0.016666666666666666,Backyard South West,2025-07-06 05:00:00-07:00
2025,7,7,0,4,5.283333333333333,Backyard South West,2025-07-07 04:54:43-07:00
2025,7,7,0,5,0.016666666666666666,Backyard South West,2025-07-07 05:00:00-07:00
2025,7,8,1,4,4.3,Backyard South West,2025-07-08 04:55:42-07:00
2025,7,8,1,5,1.0166666666666666,Backyard South West,2025-07-08 05:00:00-07:00
2025,7,9,2,4,3.283333333333333,Backyard South West,2025-07-09 04:56:43-07:00
2025,7,9,2,5,2.0166666666666666,Backyard South West,2025-07-09 05:00:00-07:00
2025,7,10,3,4,6.333333333333333,Backyard South West,2025-07-10 04:51:53-07:00
2025,7,11,4,4,6.35,Backyard South West,2025-07-11 04:52:52-07:00
2025,7,12,5,4,1.2833333333333334,Backyard South West,2025-07-12 04:58:43-07:00
2025,7,12,5,5,4.016666666666667,Backyard South West,2025-07-12 05:00:00-07:00
2025,7,13,6,4,1.2833333333333334,Backyard South West,2025-07-13 04:58:43-07:00
2025,7,13,6,5,4.016666666666667,Backyard South West,2025-07-13 05:00:00-07:00
2025,7,14,0,4,0.2833333333333333,Backyard South West,2025-07-14 04:59:43-07:00
2025,7,14,0,5,5.016666666666667,Backyard South West,2025-07-14 05:00:00-07:00
2025,7,15,1,5,5.316666666666666,Backyard South West,2025-07-15 05:00:43-07:00
2025,7,16,2,5,5.316666666666666,Backyard South West,2025-07-16 05:01:42-07:00
2025,7,17,3,5,5.316666666666666,Backyard South West,2025-07-17 05:01:42-07:00
2025,7,18,4,5,5.316666666666666,Backyard South West,2025-07-18 05:02:42-07:00
2025,7,19,5,5,5.316666666666666,Backyard South West,2025-07-19 05:03:42-07:00
2025,7,20,6,5,5.316666666666666,Backyard South West,2025-07-20 05:04:42-07:00
2025,7,21,0,5,5.316666666666666,Backyard South West,2025-07-21 05:04:42-07:00
2025,7,22,1,5,5.316666666666666,Backyard South West,2025-07-22 05:05:42-07:00
2025,7,23,2,5,5.316666666666666,Backyard South West,2025-07-23 05:06:42-07:00
2025,7,24,3,5,5.316666666666666,Backyard South West,2025-07-24 05:07:42-07:00
2025,7,25,4,5,5.316666666666666,Backyard South West,2025-07-25 05:08:42-07:00
2025,7,26,5,5,5.316666666666666,Backyard South West,2025-07-26 05:08:42-07:00
2025,7,27,6,5,5.316666666666666,Backyard South West,2025-07-27 05:09:42-07:00
2025,7,28,0,5,5.316666666666666,Backyard South West,2025-07-28 05:10:42-07:00
2025,7,29,1,5,5.316666666666666,Backyard South West,2025-07-29 05:11:42-07:00
2025,7,30,2,5,5.316666666666666,Backyard South West,2025-07-30 05:12:42-07:00
2025,7,31,3,5,5.316666666666666,Backyard South West,2025-07-31 05:13:42-07:00
2025,8,1,4,5,5.316666666666666,Backyard South West,2025-08-01 05:14:42-07:00
2025,8,2,5,5,5.316666666666666,Backyard South West,2025-08-02 05:14:42-07:00
2025,8,3,6,5,5.316666666666666,Backyard South West,2025-08-03 05:15:42-07:00
2025,8,4,0,5,5.316666666666666,Backyard South West,2025-08-04 05:16:42-07:00
2025,8,5,1,5,5.316666666666666,Backyard South West,2025-08-05 05:17:42-07:00
2025,8,6,2,5,5.3,Backyard South West,2025-08-06 05:18:43-07:00
2025,8,7,3,5,5.316666666666666,Backyard South West,2025-08-07 05:19:42-07:00
2025,8,8,4,5,6.35,Backyard South West,2025-08-08 05:15:52-07:00
2025,8,9,5,5,6.333333333333333,Backyard South West,2025-08-09 05:16:53-07:00
2025,8,10,6,5,6.35,Backyard South West,2025-08-10 05:17:52-07:00
2025,8,11,0,5,6.333333333333333,Backyard South West,2025-08-11 05:17:53-07:00
2025,8,12,1,5,5.316666666666666,Backyard South West,2025-08-12 05:23:42-07:00
2025,8,13,2,5,5.3,Backyard South West,2025-08-13 05:24:43-07:00
2025,8,14,3,5,5.316666666666666,Backyard South West,2025-08-14 05:25:42-07:00
2025,8,15,4,5,5.3,Backyard South West,2025-08-15 05:26:43-07:00
2025,8,16,5,5,5.316666666666666,Backyard South West,2025-08-16 05:27:42-07:00
2025,8,17,6,5,5.316666666666666,Backyard South West,2025-08-17 05:28:42-07:00
2025,8,18,0,5,5.316666666666666,Backyard South West,2025-08-18 05:29:42-07:00
2025,8,20,2,5,6.35,Backyard South West,2025-08-20 05:25:52-07:00
2025,8,21,3,5,6.35,Backyard South West,2025-08-21 05:26:52-07:00
2025,8,22,4,5,6.35,Backyard South West,2025-08-22 05:27:52-07:00
2025,8,23,5,5,5.316666666666666,Backyard South West,2025-08-23 05:33:42-07:00
2025,8,24,6,5,5.316666666666666,Backyard South West,2025-08-24 05:34:42-07:00
2025,8,25,0,5,5.316666666666666,Backyard South West,2025-08-25 05:35:42-07:00
2025,8,26,1,5,5.316666666666666,Backyard South West,2025-08-26 05:36:42-07:00
2025,8,27,2,5,5.316666666666666,Backyard South West,2025-08-27 05:37:42-07:00
2025,8,28,3,5,5.316666666666666,Backyard South West,2025-08-28 05:38:42-07:00
2025,8,29,4,5,5.316666666666666,Backyard South West,2025-08-29 05:38:42-07:00
2025,8,30,5,5,5.316666666666666,Backyard South West,2025-08-30 05:39:42-07:00
2025,8,31,6,5,6.35,Backyard South West,2025-08-31 05:35:52-07:00
2025,9,1,0,6,4.5,Backyard South West,2025-09-01 06:20:22-07:00
2025,9,2,1,6,3.7666666666666666,Backyard South West,2025-09-02 06:23:58-07:00
2025,9,3,2,6,3.75,Backyard South West,2025-09-03 06:24:59-07:00
2025,9,4,3,6,3.75,Backyard South West,2025-09-04 06:25:59-07:00
2023,7,9,6,12,0.11666666666666667,Backyard Bubblers,2023-07-09 12:44:45-07:00
2023,7,9,6,12,12.783333333333333,Backyard Bubblers,2023-07-09 12:47:13-07:00
2023,7,9,6,13,2.2,Backyard Bubblers,2023-07-09 13:00:00-07:00
2023,7,10,0,3,10.166666666666666,Backyard Bubblers,2023-07-10 03:39:24-07:00
2023,7,11,1,3,10.166666666666666,Backyard Bubblers,2023-07-11 03:40:24-07:00
2023,7,12,2,20,8.3,Backyard Bubblers,2023-07-12 20:32:01-07:00
2023,7,18,1,20,8.3,Backyard Bubblers,2023-07-18 20:29:01-07:00
2023,7,21,4,20,6.3,Backyard Bubblers,2023-07-21 20:27:01-07:00
2023,7,24,0,20,6.283333333333333,Backyard Bubblers,2023-07-24 20:25:02-07:00
2023,7,27,3,20,6.3,Backyard Bubblers,2023-07-27 20:22:01-07:00
2023,7,30,6,20,6.3,Backyard Bubblers,2023-07-30 20:19:01-07:00
2023,8,2,2,20,6.3,Backyard Bubblers,2023-08-02 20:16:01-07:00
2023,8,5,5,20,6.3,Backyard Bubblers,2023-08-05 20:13:01-07:00
2023,8,8,1,20,6.3,Backyard Bubblers,2023-08-08 20:10:01-07:00
2023,8,11,4,20,6.3,Backyard Bubblers,2023-08-11 20:06:01-07:00
2023,8,14,0,20,6.283333333333333,Backyard Bubblers,2023-08-14 20:03:02-07:00
2023,8,17,3,19,0.9833333333333333,Backyard Bubblers,2023-08-17 19:59:01-07:00
2023,8,17,3,20,5.316666666666666,Backyard Bubblers,2023-08-17 20:00:00-07:00
2023,8,20,6,19,4.983333333333333,Backyard Bubblers,2023-08-20 19:55:01-07:00
2023,8,20,6,20,1.3166666666666667,Backyard Bubblers,2023-08-20 20:00:00-07:00
2023,8,23,2,19,6.283333333333333,Backyard Bubblers,2023-08-23 19:50:02-07:00
2023,8,26,5,19,6.3,Backyard Bubblers,2023-08-26 19:46:01-07:00
2023,8,29,1,19,6.3,Backyard Bubblers,2023-08-29 19:42:01-07:00
2023,9,1,4,19,6.3,Backyard Bubblers,2023-09-01 19:37:01-07:00
2023,9,5,1,19,6.3,Backyard Bubblers,2023-09-05 19:31:01-07:00
2023,9,9,5,19,6.3,Backyard Bubblers,2023-09-09 19:25:01-07:00
2023,9,13,2,19,6.3,Backyard Bubblers,2023-09-13 19:19:01-07:00
2023,9,17,6,19,6.3,Backyard Bubblers,2023-09-17 19:12:01-07:00
2023,9,21,3,19,6.3,Backyard Bubblers,2023-09-21 19:06:01-07:00
2023,9,25,0,18,0.9833333333333333,Backyard Bubblers,2023-09-25 18:59:01-07:00
2023,9,25,0,19,5.316666666666666,Backyard Bubblers,2023-09-25 19:00:00-07:00
2023,9,29,4,18,6.3,Backyard Bubblers,2023-09-29 18:53:01-07:00
2023,10,3,1,18,6.3,Backyard Bubblers,2023-10-03 18:47:01-07:00
2023,10,9,0,18,6.3,Backyard Bubblers,2023-10-09 18:38:01-07:00
2023,10,15,6,18,6.3,Backyard Bubblers,2023-10-15 18:29:01-07:00
2023,10,21,5,18,6.3,Backyard Bubblers,2023-10-21 18:21:01-07:00
2023,10,27,4,18,6.3,Backyard Bubblers,2023-10-27 18:13:01-07:00
2023,11,2,3,18,6.3,Backyard Bubblers,2023-11-02 18:06:01-07:00
2023,11,12,6,16,3.9833333333333334,Backyard Bubblers,2023-11-12 16:56:01-08:00
2023,11,12,6,17,2.316666666666667,Backyard Bubblers,2023-11-12 17:00:00-08:00
2023,11,22,2,16,6.3,Backyard Bubblers,2023-11-22 16:50:01-08:00
2023,12,2,5,16,6.3,Backyard Bubblers,2023-12-02 16:46:01-08:00
2024,3,16,5,19,6.3,Backyard Bubblers,2024-03-16 19:16:01-07:00
2024,4,6,5,19,8.283333333333333,Backyard Bubblers,2024-04-06 19:36:02-07:00
2024,4,11,3,19,8.3,Backyard Bubblers,2024-04-11 19:41:01-07:00
2024,4,16,1,19,8.3,Backyard Bubblers,2024-04-16 19:45:01-07:00
2024,4,21,6,19,8.3,Backyard Bubblers,2024-04-21 19:50:01-07:00
2024,4,26,4,19,4.983333333333333,Backyard Bubblers,2024-04-26 19:55:01-07:00
2024,4,26,4,20,3.316666666666667,Backyard Bubblers,2024-04-26 20:00:00-07:00
2024,5,1,2,20,8.3,Backyard Bubblers,2024-05-01 20:00:01-07:00
2024,5,7,1,20,8.3,Backyard Bubblers,2024-05-07 20:05:01-07:00
2024,5,10,4,20,8.3,Backyard Bubblers,2024-05-10 20:08:01-07:00
2024,5,13,0,20,8.3,Backyard Bubblers,2024-05-13 20:11:01-07:00
2024,5,16,3,20,8.3,Backyard Bubblers,2024-05-16 20:14:01-07:00
2024,5,19,6,20,8.3,Backyard Bubblers,2024-05-19 20:16:01-07:00
2024,5,22,2,20,8.3,Backyard Bubblers,2024-05-22 20:19:01-07:00
2024,5,25,5,20,8.3,Backyard Bubblers,2024-05-25 20:21:01-07:00
2024,5,28,1,20,8.3,Backyard Bubblers,2024-05-28 20:23:01-07:00
2024,5,31,4,20,8.3,Backyard Bubblers,2024-05-31 20:25:01-07:00
2024,6,3,0,20,8.3,Backyard Bubblers,2024-06-03 20:27:01-07:00
2024,6,6,3,20,8.3,Backyard Bubblers,2024-06-06 20:29:01-07:00
2024,6,9,6,20,8.3,Backyard Bubblers,2024-06-09 20:31:01-07:00
2024,6,12,2,20,8.3,Backyard Bubblers,2024-06-12 20:32:01-07:00
2024,6,15,5,20,8.3,Backyard Bubblers,2024-06-15 20:33:01-07:00
2024,6,18,1,20,8.3,Backyard Bubblers,2024-06-18 20:34:01-07:00
2024,6,21,4,20,8.3,Backyard Bubblers,2024-06-21 20:35:01-07:00
2024,6,24,0,20,8.3,Backyard Bubblers,2024-06-24 20:35:01-07:00
2024,6,27,3,20,8.283333333333333,Backyard Bubblers,2024-06-27 20:35:02-07:00
2024,6,30,6,20,8.283333333333333,Backyard Bubblers,2024-06-30 20:35:02-07:00
2024,7,3,2,20,8.283333333333333,Backyard Bubblers,2024-07-03 20:35:02-07:00
2024,7,6,5,20,8.3,Backyard Bubblers,2024-07-06 20:34:01-07:00
2024,7,9,1,20,8.316666666666666,Backyard Bubblers,2024-07-09 20:33:01-07:00
2024,7,12,4,20,8.3,Backyard Bubblers,2024-07-12 20:32:01-07:00
2024,7,15,0,20,8.3,Backyard Bubblers,2024-07-15 20:30:01-07:00
2024,7,18,3,20,8.3,Backyard Bubblers,2024-07-18 20:28:01-07:00
2024,7,21,6,20,8.3,Backyard Bubblers,2024-07-21 20:26:01-07:00
2024,7,24,2,20,8.3,Backyard Bubblers,2024-07-24 20:24:01-07:00
2024,7,27,5,20,8.3,Backyard Bubblers,2024-07-27 20:21:01-07:00
2024,7,30,1,20,8.3,Backyard Bubblers,2024-07-30 20:18:01-07:00
2024,8,2,4,20,8.3,Backyard Bubblers,2024-08-02 20:15:01-07:00
2024,8,5,0,20,8.3,Backyard Bubblers,2024-08-05 20:12:01-07:00
2024,8,8,3,20,8.3,Backyard Bubblers,2024-08-08 20:09:01-07:00
2024,8,11,6,20,8.3,Backyard Bubblers,2024-08-11 20:05:01-07:00
2024,8,14,2,20,8.3,Backyard Bubblers,2024-08-14 20:01:01-07:00
2024,8,17,5,19,2.9833333333333334,Backyard Bubblers,2024-08-17 19:57:01-07:00
2024,8,17,5,20,5.316666666666666,Backyard Bubblers,2024-08-17 20:00:00-07:00
2024,8,20,1,19,6.983333333333333,Backyard Bubblers,2024-08-20 19:53:01-07:00
2024,8,20,1,20,1.3166666666666667,Backyard Bubblers,2024-08-20 20:00:00-07:00
2024,8,23,4,19,8.3,Backyard Bubblers,2024-08-23 19:49:01-07:00
2024,8,24,5,18,1.9666666666666666,Backyard Bubblers,2024-08-24 18:35:19-07:00
2024,8,24,5,18,1.9833333333333334,Backyard Bubblers,2024-08-24 18:44:38-07:00
2024,8,24,5,18,1.9833333333333334,Backyard Bubblers,2024-08-24 18:47:26-07:00
2024,8,26,0,19,8.3,Backyard Bubblers,2024-08-26 19:45:01-07:00
2024,8,29,3,19,8.3,Backyard Bubblers,2024-08-29 19:40:01-07:00
2024,9,1,6,19,8.3,Backyard Bubblers,2024-09-01 19:36:01-07:00
2024,9,5,3,19,8.3,Backyard Bubblers,2024-09-05 19:30:01-07:00
2024,9,9,0,19,8.3,Backyard Bubblers,2024-09-09 19:23:01-07:00
2024,9,13,4,19,8.3,Backyard Bubblers,2024-09-13 19:17:01-07:00
2024,9,17,1,19,8.3,Backyard Bubblers,2024-09-17 19:11:01-07:00
2024,9,21,5,19,8.283333333333333,Backyard Bubblers,2024-09-21 19:04:02-07:00
